signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.30.user.CheMed123.post.58,1627056354,CheMed123,58,"www.chemeds.org መድሀኒትዎን ለማግኘት ዘመናዊው መንገድ ነው፡፡ በድረገጻችን አማካኝነት መድኃኒትዎን ከፈለጉት ቦታ ይዘዙ ያሉበት ቦታ መድሃኒትዎን እናደርስልዎታለን፡፡

በተጨማሪም በጥሪ ማዕከላችን 9798 በመደወል ስለመድሃኒት መረጃ ይጠይቁ፤ መድሃኒት ይዘዙ  ስለጤናዎ በሐኪሞች የታገዘ የማማከር አገልግሎት ያግኙ፡፡",www.chemeds.org መድሀኒትዎን ለማግኘት ዘመናዊው መንገድ ነው፡፡ በድረገጻችን አማካኝነት መድኃኒትዎን ከፈለጉት ቦታ ይዘዙ ያሉበት ቦታ መድሃኒትዎን እናደርስልዎታለን፡፡ በተጨማሪም በጥሪ ማዕከላችን 9798 በመደወል ስለመድሃኒት መረጃ ይጠይቁ፤ መድሃኒት ይዘዙ ስለጤናዎ በሐኪሞች የታገዘ የማማከር አገልግሎት ያግኙ፡፡,2022-12-22 03:11:26+00:00,https://t.me/CheMed123/58,,,341,0,1,1,PeerUser,339373129,,2022-12-22 03:11:10,2022-12-22,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.31.user.CheMed123.post.57,1627056354,CheMed123,57,"Please follow our tiktok channel
https://vm.tiktok.com/ZMFnaVcq2/",Please follow our tiktok channel https://vm.tiktok.com/ZMFnaVcq2/,2022-12-21 15:13:27+00:00,https://t.me/CheMed123/57,,,1258,0,5,1,PeerUser,376955035,,2022-12-21 15:12:55,2022-12-21,,0,,,1,MessageMediaWebPage,1,https://vm.tiktok.com/ZMFnaVcq2/,vm.tiktok.com,Che-Med on TikTok,በ9798 በመደወል ያግኙን_Che-Med #ethiopian_tik_tok #habeshatiktok #fypethiopia #adissabeba #tiktokethiopia #ethiopia #fyp #viral,,,,,,,,,,,,,,,,,,,
msg_iteration.32.user.CheMed123.post.56,1627056354,CheMed123,56,,,2022-12-20 17:25:05+00:00,https://t.me/CheMed123/56,,,1211,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.33.user.CheMed123.post.55,1627056354,CheMed123,55,"Order Scotts for your children from Che-Med. We will bring to you within 30 minutes.

For additional info:
                     Call us at_9798",Order Scotts for your children from Che-Med. We will bring to you within 30 minutes. For additional info: Call us at_9798,2022-12-20 11:28:59+00:00,https://t.me/CheMed123/55,,,2030,0,12,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.34.user.CheMed123.post.53,1627056354,CheMed123,53,,,2022-12-20 07:41:33+00:00,https://t.me/CheMed123/53,,,362,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.35.user.CheMed123.post.52,1627056354,CheMed123,52,"The First pharmacy in Addis Ababa

In the early 20th century, Paul Merab (real name, Petre Merabishvili) was the personal physician of Emperor Menelik II and opened the very first pharmacy in Addis. He was born in 1876 in Ude, South Georgia in a Roman Catholic community.

In 1910 Paul Merab founded the first pharmacy in Addis Ababa which he called Pharmacies de la Georgie (after the country of his birth).","The First pharmacy in Addis Ababa In the early 20th century, Paul Merab (real name, Petre Merabishvili) was the personal physician of Emperor Menelik II and opened the very first pharmacy in Addis. He was born in 1876 in Ude, South Georgia in a Roman Catholic community. In 1910 Paul Merab founded the first pharmacy in Addis Ababa which he called Pharmacies de la Georgie (after the country of his birth).",2022-12-16 12:21:01+00:00,https://t.me/CheMed123/52,,,1121,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.36.user.CheMed123.post.51,1627056354,CheMed123,51,"https://vm.tiktok.com/ZMFs2H4ym/

Like and follow our tiktok channel.",https://vm.tiktok.com/ZMFs2H4ym/ Like and follow our tiktok channel.,2022-12-15 06:16:41+00:00,https://t.me/CheMed123/51,,,1025,0,3,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://vm.tiktok.com/ZMFs2H4ym/,vm.tiktok.com,የሐኪም ማዘዣዎን በ www.chemeds.org ይላኩልን እኛ መድሃኒትዎን በ30 ሰከንድ ውስጥ እናመጣለን። #et... | TikTok,"25 Likes, TikTok video from Che-Med (@chemed_official): ""የሐኪም ማዘዣዎን በ www.chemeds.org ይላኩልን እኛ መድሃኒትዎን በ30 ሰከንድ ውስጥ እናመጣለን። #ethiopian_tik_tok🇪🇹🇪🇹🇪🇹🇪🇹 #fyp #foryoupage #habesha🇪🇹"". Darm Yelat - Nahom Mekuria.",,,,,,,,,,,,,,,,,,,
msg_iteration.37.user.CheMed123.post.50,1627056354,CheMed123,50,"በየወሩ ሚታዘዝልዎትን አስፕሪን መንገላታት ሳይጠበቅብዎት ከChe-Med ይዘዙ።

ለተጨማሪ መረጃ፡
በጥሪ ማዕከላችን 9798 ወይም
www.chemeds.org ያግኙን።",በየወሩ ሚታዘዝልዎትን አስፕሪን መንገላታት ሳይጠበቅብዎት ከChe-Med ይዘዙ። ለተጨማሪ መረጃ፡ በጥሪ ማዕከላችን 9798 ወይም www.chemeds.org ያግኙን።,2022-12-13 05:55:18+00:00,https://t.me/CheMed123/50,,,950,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.38.user.CheMed123.post.49,1627056354,CheMed123,49,"በChe-Med የመድሃኒት መረጃ ማዕከል 9798 በመደውል መድሃኒትዎን ይዘዙ። በተጨማሪም ስለጤናዎ መረጃ ይጠይቁ። 

እኛ በ30 ደቂቃ መድሃኒትዎን እናደርሳለን።

📞9798

Join our telegram channel to join our Che-Med community.
https://t.me/CheMed123",በChe-Med የመድሃኒት መረጃ ማዕከል 9798 በመደውል መድሃኒትዎን ይዘዙ። በተጨማሪም ስለጤናዎ መረጃ ይጠይቁ። እኛ በ30 ደቂቃ መድሃኒትዎን እናደርሳለን። 📞9798 Join our telegram channel to join our Che-Med community. https://t.me/CheMed123,2022-12-09 12:28:53+00:00,https://t.me/CheMed123/49,,,3352,0,10,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.39.user.CheMed123.post.48,1627056354,CheMed123,48,"Che-Med ዛሬ Dec 9,2022 በተለያዩ የFM ጣቢያዎች ራሱን ያስተዋውቃል ።

በዚህም ከሚሠጣቸው አገልግሎቶች በተጨማሪ ስራ ስለጀመረው አዲሱ የመድሃኒት መረጃ የጥሪ ማዕከላችን 9798 ሲያበስር ደስታ ይሠማዋል።","Che-Med ዛሬ Dec 9,2022 በተለያዩ የFM ጣቢያዎች ራሱን ያስተዋውቃል ። በዚህም ከሚሠጣቸው አገልግሎቶች በተጨማሪ ስራ ስለጀመረው አዲሱ የመድሃኒት መረጃ የጥሪ ማዕከላችን 9798 ሲያበስር ደስታ ይሠማዋል።",2022-12-09 04:09:49+00:00,https://t.me/CheMed123/48,,,883,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.40.user.CheMed123.post.46,1627056354,CheMed123,46,"Che-Med is the best way to find your meds.
www.chemeds.org
Call center_ 9798",Che-Med is the best way to find your meds. www.chemeds.org Call center_ 9798,2022-12-07 06:43:48+00:00,https://t.me/CheMed123/46,,,873,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.41.user.CheMed123.post.45,1627056354,CheMed123,45,"Antibiotics are the cure for every disease!
You may have heard the misconception that antibiotics are a cure-all - but this is simply not true.

facts
Antibiotics only help bacterial infections.

Most illnesses such as the common cold and sore throat are caused by viruses that do not respond to antibiotics.",Antibiotics are the cure for every disease! You may have heard the misconception that antibiotics are a cure-all - but this is simply not true. facts Antibiotics only help bacterial infections. Most illnesses such as the common cold and sore throat are caused by viruses that do not respond to antibiotics.,2022-12-05 05:57:22+00:00,https://t.me/CheMed123/45,,,912,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.42.user.CheMed123.post.44,1627056354,CheMed123,44,,,2022-12-04 12:35:18+00:00,https://t.me/CheMed123/44,,,349,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.43.user.CheMed123.post.43,1627056354,CheMed123,43,"የChe-Med የመድሃኒት መረጃ ማዕከል በቅርብ ቀን!

www.chemeds.org
0912603463",የChe-Med የመድሃኒት መረጃ ማዕከል በቅርብ ቀን! www.chemeds.org 0912603463,2022-12-02 13:44:41+00:00,https://t.me/CheMed123/43,,,905,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.44.user.CheMed123.post.41,1627056354,CheMed123,41,"Order your Antipains from Che-Med. It will be delivered to you with in 30 minutes.
www.chemeds.org
+251912603463",Order your Antipains from Che-Med. It will be delivered to you with in 30 minutes. www.chemeds.org +251912603463,2022-12-02 06:06:12+00:00,https://t.me/CheMed123/41,,,857,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.45.user.CheMed123.post.40,1627056354,CheMed123,40,"በChe-Med መድሃትዎን በማዘዝ ረጅም ሰልፍ በመሰለፍ የሚያባክኑትን ጊዜና ጉልበት ያስቀሩ!
ለተጨማሪ መረጃ 
www.chemeds.org 
+251912603463
ይደውሉ ይዘዙን። ባሉበት ቦታ እናደርሳለን።",በChe-Med መድሃትዎን በማዘዝ ረጅም ሰልፍ በመሰለፍ የሚያባክኑትን ጊዜና ጉልበት ያስቀሩ! ለተጨማሪ መረጃ www.chemeds.org +251912603463 ይደውሉ ይዘዙን። ባሉበት ቦታ እናደርሳለን።,2022-12-01 06:47:22+00:00,https://t.me/CheMed123/40,,,794,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.46.user.CheMed123.post.39,1627056354,CheMed123,39,"ራሴን በጣም ስላመመኝ ቶሎ እንዲሻለኝ አራት ፓራሴታሞል በአንድ ጊዜ ዋጥኩበት!
እንደዚህ ያሉ አባባሎች በአካባቢያችን የተለመዱ ናቸው።
ጠንከር ያለ ህመም ሲኖር ከማዘዣ ውጪ የሚገዙ የህመም ማስታገሻ መድሃኒቶችን ፋርማሲስቶች ከመከርዎ መጠን በላይ መውሰድ ጎጂ ላይመስልዎ ይችላል። 
እውነታው ግን እነዚህ የህመም ማስታገሻ መድሃኒቶች ከመጠን በላይ ከተወሰዱ ለጤና ጎጂ ሊሆኑ ይችላሉ።
በፋርማሲስቶች የሚመከረው የመድሃኒት መጠን በጥንቃቄና በሳይንቲፊክ ምርምር ለሰውነታችን በቂ መሆኑ የተረጋገጠ ነወ።
ሆኖም ከማዘዣ ውጪ የሚገዙ የህመም ማስታገሻ መድሃኒቶችን ከመጠን በላይ መውሰድ ከጥቅሙ ይልቅ ለመድሃኒቶች የጎንዮሽ ጉዳት ብሎም ለከፋ ህመም ሊዳርጉን ይችላሉ።
ነገር ግን ከማዘዣ ውጪ የሚገዙ የህመም ማስታገሻ መድሃኒቶችን ወስደው የህመም ስሜትዎ ካልቀነሰ በተለያዩ ምክንያቶች ሊሆን ስለሚችል የሚወስዱትን የመድሃኒት መጠን ከመጨመርዎ በፊት የጤና ባለሙያ ማማከር ብልህነት ነው።

ለተጨማሪ መረጃ
www.chemeds.org
+251912603463",ራሴን በጣም ስላመመኝ ቶሎ እንዲሻለኝ አራት ፓራሴታሞል በአንድ ጊዜ ዋጥኩበት! እንደዚህ ያሉ አባባሎች በአካባቢያችን የተለመዱ ናቸው። ጠንከር ያለ ህመም ሲኖር ከማዘዣ ውጪ የሚገዙ የህመም ማስታገሻ መድሃኒቶችን ፋርማሲስቶች ከመከርዎ መጠን በላይ መውሰድ ጎጂ ላይመስልዎ ይችላል። እውነታው ግን እነዚህ የህመም ማስታገሻ መድሃኒቶች ከመጠን በላይ ከተወሰዱ ለጤና ጎጂ ሊሆኑ ይችላሉ። በፋርማሲስቶች የሚመከረው የመድሃኒት መጠን በጥንቃቄና በሳይንቲፊክ ምርምር ለሰውነታችን በቂ መሆኑ የተረጋገጠ ነወ። ሆኖም ከማዘዣ ውጪ የሚገዙ የህመም ማስታገሻ መድሃኒቶችን ከመጠን በላይ መውሰድ ከጥቅሙ ይልቅ ለመድሃኒቶች የጎንዮሽ ጉዳት ብሎም ለከፋ ህመም ሊዳርጉን ይችላሉ። ነገር ግን ከማዘዣ ውጪ የሚገዙ የህመም ማስታገሻ መድሃኒቶችን ወስደው የህመም ስሜትዎ ካልቀነሰ በተለያዩ ምክንያቶች ሊሆን ስለሚችል የሚወስዱትን የመድሃኒት መጠን ከመጨመርዎ በፊት የጤና ባለሙያ ማማከር ብልህነት ነው። ለተጨማሪ መረጃ www.chemeds.org +251912603463,2022-11-30 06:31:44+00:00,https://t.me/CheMed123/39,,,800,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.47.user.CheMed123.post.38,1627056354,CheMed123,38,"የኢንሱሊን ሲሪንጅ በቅናሽ ከChe-Med ይዘዙ። ካሉበት ቦታ ሆነው ይዘዙ ያሉበት ቦታ እናደርስልዎታለን።

www.chemeds.org
+251912603463",የኢንሱሊን ሲሪንጅ በቅናሽ ከChe-Med ይዘዙ። ካሉበት ቦታ ሆነው ይዘዙ ያሉበት ቦታ እናደርስልዎታለን። www.chemeds.org +251912603463,2022-11-29 07:43:06+00:00,https://t.me/CheMed123/38,,,1148,0,10,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.48.user.CheMed123.post.34,1627056354,CheMed123,34,"ለተሟላ የተመጣጠነ ምግብ ፍላጎትዎ Ensure Vanilla Supplements

ከ20 በላይ አጥንት ለማጠንከር፣ ጡንቻዎችን ለማዳበር እና የበሽታ መከላከያ አቅም ለማሳደግ የሚረዱ ንጥረነገሮች የበለጸገ

በተመጣጣኝ ዋጋ ከ CheMed 

ለተጨማሪ መረጃ 
www.chemeds.org 
+251 91 260 3463

ይደውሉ... ይዘዙን... ያሉበት ቦታ እናደርሳለን",ለተሟላ የተመጣጠነ ምግብ ፍላጎትዎ Ensure Vanilla Supplements ከ20 በላይ አጥንት ለማጠንከር፣ ጡንቻዎችን ለማዳበር እና የበሽታ መከላከያ አቅም ለማሳደግ የሚረዱ ንጥረነገሮች የበለጸገ በተመጣጣኝ ዋጋ ከ CheMed ለተጨማሪ መረጃ www.chemeds.org +251 91 260 3463 ይደውሉ... ይዘዙን... ያሉበት ቦታ እናደርሳለን,2022-11-22 08:15:47+00:00,https://t.me/CheMed123/34,,,426,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.49.user.CheMed123.post.33,1627056354,CheMed123,33,"ቫይታሚን ሲ ለሰውነውታችን በጣም አስፈላጊ ብዙ የጤና ጠቀሜታዎች የሚሰጥ ንጥረ ነገር ነው፡፡ 

NAT C የበሽታ መከላከል አቅምን የሚያጎለብት ብቻ ሳይሆን ጤናማ ቆዳ፣ ጠንካራ ድድ እና ጡንቻዎችን እንዲኖረን ያግዛል። 

በተመጣጣኝ ዋጋ ከ CheMed 

ለተጨማሪ መረጃ 
www.chemeds.org 
+251 91 260 3463

ይደውሉ... ይዘዙን... ያሉበት ቦታ እናደርሳለን",ቫይታሚን ሲ ለሰውነውታችን በጣም አስፈላጊ ብዙ የጤና ጠቀሜታዎች የሚሰጥ ንጥረ ነገር ነው፡፡ NAT C የበሽታ መከላከል አቅምን የሚያጎለብት ብቻ ሳይሆን ጤናማ ቆዳ፣ ጠንካራ ድድ እና ጡንቻዎችን እንዲኖረን ያግዛል። በተመጣጣኝ ዋጋ ከ CheMed ለተጨማሪ መረጃ www.chemeds.org +251 91 260 3463 ይደውሉ... ይዘዙን... ያሉበት ቦታ እናደርሳለን,2022-11-15 11:51:16+00:00,https://t.me/CheMed123/33,,,1035,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.50.user.CheMed123.post.32,1627056354,CheMed123,32,,,2022-11-15 08:17:41+00:00,https://t.me/CheMed123/32,,,385,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.51.user.CheMed123.post.31,1627056354,CheMed123,31,"መድሀኒት ቤትዎ ድረስ! 

መድሀኒት በመፈለግ ጊዜዎንና ጉልበትዎን አያባክኑ:: ድረገጻችንን በመጠቀም መድኃኒት ከፈለጉት ቦታ ይዘዙ ያሉበት ቦታ እናደርስልዎታለን፡፡ 

30 ደቂቃ፡ በሃኪም የታዘዘልዎትን መድሃኒት ቤትዎ
ለማድረሰ የሚፈጅብን ጊዜ ነው፡፡ 

www.chemeds.org 
+251912603463 

The delivery fee is fixed at 100 ETB",መድሀኒት ቤትዎ ድረስ! መድሀኒት በመፈለግ ጊዜዎንና ጉልበትዎን አያባክኑ:: ድረገጻችንን በመጠቀም መድኃኒት ከፈለጉት ቦታ ይዘዙ ያሉበት ቦታ እናደርስልዎታለን፡፡ 30 ደቂቃ፡ በሃኪም የታዘዘልዎትን መድሃኒት ቤትዎ ለማድረሰ የሚፈጅብን ጊዜ ነው፡፡ www.chemeds.org +251912603463 The delivery fee is fixed at 100 ETB,2022-11-15 05:24:41+00:00,https://t.me/CheMed123/31,,,362,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.52.user.CheMed123.post.30,1627056354,CheMed123,30,"የ24 ሰዓት የመድሀኒት ዴሊቨሪ አገልግሎት ከ CheMed

www.chemeds.org
0912603463",የ24 ሰዓት የመድሀኒት ዴሊቨሪ አገልግሎት ከ CheMed www.chemeds.org 0912603463,2022-11-09 08:53:25+00:00,https://t.me/CheMed123/30,,,423,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.53.user.CheMed123.post.29,1627056354,CheMed123,29,,,2022-10-29 20:26:28+00:00,https://t.me/CheMed123/29,,,516,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.54.user.CheMed123.post.27,1627056354,CheMed123,27,"ለተሟላ የተመጣጠነ ምግብ ፍላጎትዎ Ensure Vanilla Supplements

ከ20 በላይ አጥንት ለማጠንከር፣ ጡንቻዎችን ለማዳበር እና የበሽታ መከላከያ አቅም ለማሳደግ የሚረዱ ንጥረነገሮች የበለጸገ

በተመጣጣኝ ዋጋ ከ CheMed 

ለተጨማሪ መረጃ 
www.chemeds.org 
+251 91 260 3463

ይደውሉ... ይዘዙን... ያሉበት ቦታ እናደርሳለን",ለተሟላ የተመጣጠነ ምግብ ፍላጎትዎ Ensure Vanilla Supplements ከ20 በላይ አጥንት ለማጠንከር፣ ጡንቻዎችን ለማዳበር እና የበሽታ መከላከያ አቅም ለማሳደግ የሚረዱ ንጥረነገሮች የበለጸገ በተመጣጣኝ ዋጋ ከ CheMed ለተጨማሪ መረጃ www.chemeds.org +251 91 260 3463 ይደውሉ... ይዘዙን... ያሉበት ቦታ እናደርሳለን,2022-10-28 09:15:09+00:00,https://t.me/CheMed123/27,,,493,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.55.user.CheMed123.post.26,1627056354,CheMed123,26,"ለጤና ባለሙያዎች የቀረበ  አብሮ የመስራት ጥሪ

ታካሚዎች በየቀኑ በጤና ባለሙያ የታዘዙላቸዉን መድሀኒት ለማግኘት ብዙ ችግሮችን ይጋፈጣሉ፡፡

ከ CheMed ጋር አብሮ በመስራት ታካሚዎችዎ መድሀኒት በቀላሉ እንዲያገኙ ያግዙ፡፡

የቀረበዉን ፎርም በመሙላት ይመዝገቡ የቢዝነስ አጋር ይሁኑ፡፡ 
https://forms.gle/FDWbwkYaW4dz21yo7",ለጤና ባለሙያዎች የቀረበ አብሮ የመስራት ጥሪ ታካሚዎች በየቀኑ በጤና ባለሙያ የታዘዙላቸዉን መድሀኒት ለማግኘት ብዙ ችግሮችን ይጋፈጣሉ፡፡ ከ CheMed ጋር አብሮ በመስራት ታካሚዎችዎ መድሀኒት በቀላሉ እንዲያገኙ ያግዙ፡፡ የቀረበዉን ፎርም በመሙላት ይመዝገቡ የቢዝነስ አጋር ይሁኑ፡፡ https://forms.gle/FDWbwkYaW4dz21yo7,2022-10-28 06:49:36+00:00,https://t.me/CheMed123/26,,,1577,0,14,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.56.user.CheMed123.post.25,1627056354,CheMed123,25,"የደም ኦክስጅን መጠን መለኪያ መሳሪያዎች በቅናሽ ዋጋ አቅርበንልዎታል፡፡ 

ለተጨማሪ መረጃ 
www.chemeds.org 
+251912603463

ይደውሉ... ይዘዙን... ባሉበት ቦታ እናደርሳለን",የደም ኦክስጅን መጠን መለኪያ መሳሪያዎች በቅናሽ ዋጋ አቅርበንልዎታል፡፡ ለተጨማሪ መረጃ www.chemeds.org +251912603463 ይደውሉ... ይዘዙን... ባሉበት ቦታ እናደርሳለን,2022-10-24 09:34:19+00:00,https://t.me/CheMed123/25,,,1127,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.57.user.CheMed123.post.23,1627056354,CheMed123,23,"የስኳር መጠንዎ ስንት ነው?  

የደም ውስጥ የስኳር መጠንዎን በቤትዎ ይለኩ ፣ ይከታተሉ ፣ ጤናዎን ይጠብቁ፡፡ 

ባቀረብንልዎ ቅናሽ በመጠቀም የራስዎን እና የቤተሰብዎን የስኳር መጠን በቅርበት ይከታተሉ።

www.chemeds.org
+251 91 260 3463",የስኳር መጠንዎ ስንት ነው? የደም ውስጥ የስኳር መጠንዎን በቤትዎ ይለኩ ፣ ይከታተሉ ፣ ጤናዎን ይጠብቁ፡፡ ባቀረብንልዎ ቅናሽ በመጠቀም የራስዎን እና የቤተሰብዎን የስኳር መጠን በቅርበት ይከታተሉ። www.chemeds.org +251 91 260 3463,2022-10-20 12:24:01+00:00,https://t.me/CheMed123/23,,,555,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.58.user.CheMed123.post.22,1627056354,CheMed123,22,"በቤት ውስጥ የደም ግፊት መጠን መለካትና ለውጦችን በመመዝገብ መከታተል የህክምና ባለሙያዎች በቀላሉ መረጃ ላይ ተመስርተው የመድሃኒትዎን መጠን ለማስተካከል ወይም  ለመለወጥ እንዲወስኑ ይረዳል።

ባቀረብንልዎ ቅናሽ በመጠቀም የራስዎን እና የቤተሰብዎን የደም ግፊት መጠን በየቀኑ ይከታተሉ።


www.chemeds.org
+251912603463",በቤት ውስጥ የደም ግፊት መጠን መለካትና ለውጦችን በመመዝገብ መከታተል የህክምና ባለሙያዎች በቀላሉ መረጃ ላይ ተመስርተው የመድሃኒትዎን መጠን ለማስተካከል ወይም ለመለወጥ እንዲወስኑ ይረዳል። ባቀረብንልዎ ቅናሽ በመጠቀም የራስዎን እና የቤተሰብዎን የደም ግፊት መጠን በየቀኑ ይከታተሉ። www.chemeds.org +251912603463,2022-10-18 07:57:36+00:00,https://t.me/CheMed123/22,,,508,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.59.user.CheMed123.post.21,1627056354,CheMed123,21,በሀኪም የታዘዙ መድሀኒቶች፤ ያለሀኪም ትእዛዝ የሚሸጡ የህመም ማስታገሻ መድሀኒቶች፡ ሰውነት ለመገንባት/ ለማዳበር የሚረዱ መድሀኒቶች፡እንዲሁም እንደ ስኳር መጠን መለኪያ ያሉ የህክምና መሳሪያዎችን በሰከንዶች ፍጥነት በስልክዎ ርቀት እናገኝልዎታለን፡፡ የመድሀኒቱን ስሪት፤ ሀገር፤ ዋጋ አማርጠው ማዘዝ ይችላሉ፡፡,በሀኪም የታዘዙ መድሀኒቶች፤ ያለሀኪም ትእዛዝ የሚሸጡ የህመም ማስታገሻ መድሀኒቶች፡ ሰውነት ለመገንባት/ ለማዳበር የሚረዱ መድሀኒቶች፡እንዲሁም እንደ ስኳር መጠን መለኪያ ያሉ የህክምና መሳሪያዎችን በሰከንዶች ፍጥነት በስልክዎ ርቀት እናገኝልዎታለን፡፡ የመድሀኒቱን ስሪት፤ ሀገር፤ ዋጋ አማርጠው ማዘዝ ይችላሉ፡፡,2022-10-17 14:02:40+00:00,https://t.me/CheMed123/21,,,444,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
